date,AAPL UW Equity,AXP UN Equity,BA UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,GS UN Equity,HD UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,NKE UN Equity,PFE UN Equity,PG UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,V UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2016-03-02,100.75,57.12,119.65,69.38,26.9,87.14,62.15,97.0,30.18,154.2,125.59,136.3,30.54,107.04,59.76,43.77,118.48,159.41,52.27,52.95,62.22,29.98,82.55,110.2,121.27,95.53,74.3,52.12,66.21,82.7
2016-03-03,101.5,58.09,119.61,71.75,26.87,87.53,61.91,98.82,30.22,155.33,126.8,137.8,30.58,106.65,59.96,43.96,116.69,159.38,52.1,52.35,61.47,29.89,82.84,109.8,121.82,96.11,73.91,51.89,66.14,82.4
2016-03-04,103.01,58.29,121.07,72.84,26.8,87.93,63.18,98.48,30.46,156.84,125.56,137.8,30.63,106.5,60.05,44.11,117.18,160.07,52.08,52.03,61.26,29.71,83.49,110.4,121.8,97.0,73.9,51.81,66.78,82.29
2016-03-07,101.87,59.0,122.9,74.77,27.14,90.67,64.71,99.39,30.29,155.35,126.17,140.15,30.94,106.74,59.94,44.01,117.15,160.57,52.64,51.03,59.25,29.79,83.1,110.41,121.76,96.92,71.94,52.21,67.89,84.46
2016-03-08,101.03,59.43,122.35,71.73,27.05,88.74,63.53,97.82,30.06,151.6,126.72,139.07,30.56,106.22,58.78,44.32,118.42,160.2,52.45,51.65,59.81,29.36,83.06,110.85,121.66,96.9,70.62,52.46,68.04,82.63
2016-03-09,101.12,59.05,122.86,71.87,27.61,92.82,63.45,97.66,30.05,149.91,126.03,140.41,30.865,106.84,59.12,44.81,119.64,160.09,52.36,52.84,58.33,29.74,82.96,111.33,121.1,96.6,70.68,52.34,67.53,82.4
2016-03-10,101.17,58.75,122.94,71.36,27.38,93.94,62.16,97.04,29.94,151.02,125.89,140.19,31.25,107.14,58.61,45.23,119.98,159.89,53.04,52.05,58.88,29.59,82.28,111.53,122.09,96.18,70.22,52.32,67.41,82.18
2016-03-11,102.26,59.46,124.63,72.8,27.86,94.58,63.83,97.94,30.34,153.94,128.46,142.36,31.76,107.71,59.34,45.2,121.55,161.88,53.2,53.07,60.08,30.5,81.75,113.64,125.1,96.75,71.63,52.53,67.17,82.19
2016-03-14,102.52,59.57,126.34,72.73,27.7,94.26,63.3,98.81,30.27,153.49,128.84,142.78,31.43,107.66,59.12,45.29,122.9,161.81,53.08,53.17,60.81,30.1,81.17,112.82,125.22,96.83,71.49,52.54,67.36,82.41
2016-03-15,104.58,59.23,126.36,72.44,27.66,94.27,62.83,98.24,30.28,152.03,129.71,142.96,31.65,107.76,59.2,45.24,123.43,162.41,52.42,53.59,61.4,29.54,81.31,113.92,124.85,96.29,71.91,52.67,68.09,82.82
2016-03-16,105.97,59.7,127.57,74.34,27.88,95.4,63.16,98.44,30.17,150.54,130.45,144.79,31.69,107.41,58.92,45.05,123.52,162.89,51.94,54.35,61.86,29.04,81.34,114.68,124.9,97.49,72.37,53.21,67.99,82.87
2016-03-17,105.8,60.08,130.7,75.9,28.19,96.89,64.59,99.6,30.96,152.91,130.88,147.04,31.98,106.74,58.75,45.77,123.16,163.75,51.53,54.66,63.18,29.34,82.75,115.83,124.53,98.84,73.14,53.63,67.45,84.1
2016-03-18,105.92,61.22,133.96,75.47,28.33,97.69,64.86,99.2,30.92,157.6,131.35,147.09,32.68,107.5,60.48,45.6,124.08,165.33,52.25,53.49,62.99,29.45,83.15,115.76,126.72,99.05,73.78,53.24,66.95,84.2
2016-03-21,105.91,61.21,135.86,75.89,28.19,96.44,64.57,98.46,31.09,156.29,131.01,148.63,32.34,107.28,60.46,45.67,123.81,164.84,52.8,53.86,64.72,30.07,83.32,116.03,126.74,99.17,73.77,53.44,67.97,83.62
2016-03-22,106.72,60.61,135.12,75.55,28.28,95.5,63.93,97.58,31.06,154.2,130.59,148.1,32.32,107.38,60.24,45.5,123.82,164.91,53.03,54.07,64.9,30.38,82.74,116.06,128.02,98.66,72.96,53.21,67.87,84.12
2016-03-23,106.13,60.63,132.86,73.68,27.83,93.59,63.75,96.83,31.07,154.08,130.22,145.4,32.0,108.5,59.94,45.46,124.19,164.27,53.08,53.97,62.44,30.19,82.82,115.89,129.79,99.11,73.91,52.91,67.46,83.75
2016-03-24,105.67,60.47,132.12,75.29,27.96,94.85,63.95,97.22,31.11,153.0,130.46,147.95,31.88,108.31,59.48,45.58,123.29,164.46,53.07,54.21,61.65,30.08,82.89,115.39,128.59,99.06,74.14,53.56,68.0,83.98
2016-03-28,105.19,60.28,131.29,75.32,27.9,94.68,64.19,98.09,31.49,153.84,131.08,148.4,31.9,108.23,59.4,45.8,123.17,166.28,52.83,53.54,61.34,29.78,82.62,116.25,128.92,98.91,74.08,53.4,68.12,84.22
2016-03-29,107.68,60.6,130.88,76.01,28.1,95.32,63.64,98.16,31.48,155.03,132.47,149.33,32.38,109.14,59.03,46.48,123.97,164.39,53.32,54.71,61.49,30.05,82.8,116.41,129.83,100.12,75.38,54.05,68.03,84.53
2016-03-30,109.56,60.29,128.58,76.51,28.46,95.25,64.17,98.91,31.83,156.5,133.42,148.41,32.71,108.98,59.71,46.58,125.83,166.75,53.22,55.05,62.04,30.07,82.68,117.43,129.68,100.25,76.78,54.04,68.8,84.52
2016-03-31,108.99,61.4,126.94,76.54,28.47,95.4,63.32,99.31,31.79,156.98,133.43,151.45,32.35,108.2,59.22,46.39,125.68,166.63,52.91,55.23,61.47,29.64,82.31,116.71,128.9,100.1,76.48,54.08,68.49,83.59
2016-04-01,109.99,61.1,126.96,76.79,28.69,94.26,63.91,99.07,31.93,159.82,134.85,152.52,32.45,109.19,59.87,46.83,127.02,167.53,53.7,55.57,61.59,30.04,83.53,117.4,129.92,99.97,77.59,54.01,69.06,82.96
2016-04-04,111.12,60.62,126.34,75.72,28.14,93.43,63.8,98.68,31.23,157.77,134.85,152.07,32.0,108.59,59.2,46.89,127.57,166.4,54.4,55.43,59.97,30.72,83.21,117.56,129.49,100.27,77.83,54.42,69.1,83.16
2016-04-05,109.81,60.19,127.03,75.24,27.58,92.67,63.17,97.0,30.98,155.35,134.58,150.0,31.9,108.95,58.36,46.53,127.38,165.81,54.24,54.56,59.67,31.36,83.16,116.13,127.04,99.86,76.97,54.09,68.64,82.21
2016-04-06,110.96,59.88,127.93,75.22,28.0,94.84,63.5,97.48,30.9,155.19,135.44,150.02,32.08,109.42,58.81,46.71,127.52,166.81,55.63,55.12,60.31,32.93,83.81,115.93,128.03,100.37,78.21,53.52,69.04,83.31
2016-04-07,108.54,58.86,127.0,74.17,27.6,94.79,62.81,96.16,30.63,150.41,133.87,148.25,31.55,109.27,57.32,46.36,128.14,167.16,55.42,54.46,60.3,32.76,83.24,114.5,126.87,100.89,77.58,52.0,68.22,82.37
2016-04-08,108.66,59.5,127.88,74.35,27.69,96.33,63.2,96.42,30.79,150.28,133.62,149.35,31.63,109.1,57.74,46.87,127.96,166.63,55.36,54.42,59.42,32.5,83.2,115.23,125.68,101.32,78.03,52.18,68.06,83.21
2016-04-11,109.02,59.8,127.91,74.63,27.62,95.24,63.22,96.27,30.71,152.2,133.01,149.25,31.67,108.97,58.2,46.44,127.56,166.59,55.05,54.31,57.92,31.89,82.73,114.78,126.33,102.14,77.82,51.61,67.4,83.32
2016-04-12,110.44,60.68,129.47,76.1,27.64,97.51,64.31,97.35,30.81,154.31,134.38,149.63,31.86,109.6,59.28,46.65,127.61,168.03,55.34,54.65,58.55,31.96,82.83,115.19,126.8,103.08,78.52,51.95,68.8,84.35
2016-04-13,112.04,62.16,131.14,79.13,28.23,97.6,64.8,99.48,30.98,159.85,133.84,151.23,32.13,109.87,61.79,46.04,126.89,168.59,55.96,55.35,59.58,32.54,82.46,115.96,127.76,104.61,79.71,51.29,69.15,84.83
2016-04-14,112.1,62.51,130.85,79.05,28.25,97.98,65.18,98.63,31.02,160.91,134.37,151.16,31.8,109.84,62.59,45.83,127.51,168.16,56.45,55.36,59.49,32.65,82.01,115.36,127.98,104.68,80.33,51.36,68.8,85.43
2016-04-15,109.85,62.14,131.13,79.17,27.9,97.23,65.27,98.59,31.03,158.52,135.01,151.72,31.46,110.18,61.87,46.1,127.78,168.78,56.14,55.65,59.5,32.5,82.3,116.23,127.33,104.57,80.08,51.35,69.06,84.97
2016-04-18,107.48,62.59,131.97,79.25,28.19,98.7,64.7,101.48,31.06,159.02,136.8,152.53,31.65,110.93,62.27,46.22,128.85,169.55,56.51,56.46,59.57,32.61,82.83,116.01,127.81,105.13,81.45,51.73,69.86,85.78
2016-04-19,106.91,63.57,132.68,80.39,28.33,100.5,65.68,102.64,31.15,162.65,135.44,144.0,31.6,112.68,63.32,46.6,128.86,169.65,56.86,56.39,59.56,32.89,83.28,116.27,130.5,105.0,80.75,52.08,69.77,86.21
2016-04-20,107.13,65.02,130.57,79.74,28.44,101.69,64.73,103.27,31.15,166.98,135.19,146.11,32.0,113.58,64.24,44.37,128.55,168.94,56.58,55.59,59.62,33.23,81.55,115.8,133.93,105.53,81.15,51.75,69.21,86.8
2016-04-21,105.97,65.61,130.74,78.66,28.24,101.4,65.09,102.91,30.98,165.32,134.6,149.3,31.97,113.57,63.6,43.66,125.79,168.66,56.6,55.78,60.08,33.24,80.8,108.79,132.96,105.43,80.79,50.03,68.47,86.79
2016-04-22,105.68,65.93,131.05,78.32,28.15,102.01,65.97,103.77,30.76,166.75,135.66,148.5,31.64,113.32,63.97,44.54,125.5,168.66,56.74,51.78,59.43,33.27,80.95,110.84,134.13,105.7,79.11,50.55,68.72,87.53
2016-04-25,105.08,65.7,130.75,76.79,28.23,101.51,65.97,104.57,30.68,165.09,135.65,148.81,31.39,113.51,63.6,44.71,127.46,168.38,56.22,52.11,59.21,33.21,81.41,110.34,133.78,105.2,78.14,50.76,69.47,87.33
2016-04-26,104.35,66.2,133.24,77.65,28.45,102.29,67.55,104.89,30.9,165.84,135.34,149.08,31.4,112.91,63.93,44.53,127.71,166.18,56.04,51.44,59.54,33.05,79.55,109.97,134.24,104.8,78.53,50.44,69.3,87.63
2016-04-27,97.82,66.23,137.08,78.68,28.64,103.85,67.47,105.28,30.93,166.92,135.75,150.47,31.75,112.77,64.11,44.68,128.3,167.76,56.31,50.94,59.27,33.0,79.89,109.53,132.8,105.89,78.76,51.69,69.42,88.46
2016-04-28,94.83,65.84,134.8,77.75,27.96,102.4,66.41,104.03,30.9,164.29,132.73,147.07,31.11,112.48,63.6,44.63,127.92,167.0,55.74,49.9,58.54,32.91,79.76,109.13,132.07,104.23,77.68,51.02,68.91,88.03
2016-04-29,93.74,65.43,134.8,77.72,27.49,102.18,65.91,103.26,30.75,164.11,133.89,145.94,30.28,112.08,63.2,44.8,126.49,167.38,54.84,49.87,58.94,32.71,80.12,109.9,131.68,104.37,77.24,50.94,66.87,88.4
2016-05-02,93.64,65.68,134.01,77.84,27.37,103.31,66.07,104.36,30.89,166.18,136.05,145.27,30.61,112.75,63.79,44.98,128.2,168.34,55.3,50.61,59.59,32.8,80.97,110.91,132.1,104.37,78.46,51.32,67.59,89.13
2016-05-03,95.18,64.85,132.49,76.36,26.86,101.32,64.83,103.78,30.63,163.14,134.54,144.13,30.36,112.69,62.56,44.84,128.4,167.97,55.08,49.78,59.52,33.7,81.1,110.33,132.46,102.13,77.19,50.68,67.0,88.11
2016-05-04,94.19,64.26,130.89,74.24,26.44,100.59,64.26,103.67,30.07,160.07,135.16,144.25,29.85,112.22,61.57,44.98,129.33,167.16,54.81,49.87,59.11,33.4,81.6,109.73,132.03,100.67,77.07,50.84,67.19,87.94
2016-05-05,93.24,63.92,132.08,72.79,26.21,101.42,63.67,104.93,29.89,159.53,134.67,146.47,29.9,112.88,61.24,45.06,129.28,167.77,54.09,49.94,58.19,33.57,81.3,110.75,132.31,100.29,77.36,50.84,67.21,88.04
2016-05-06,92.72,64.51,133.26,73.36,26.53,101.86,64.26,105.54,30.12,158.85,135.7,147.29,30.04,112.74,61.6,45.32,130.58,168.89,53.6,50.39,58.43,33.58,82.13,110.45,132.04,101.12,77.72,51.12,68.25,88.51
2016-05-09,92.79,63.98,132.1,70.78,26.51,100.35,64.09,105.34,29.87,157.51,136.24,147.34,29.8,113.72,61.21,45.24,130.83,168.52,54.1,50.07,58.72,33.82,82.12,110.81,132.67,100.09,78.22,51.08,68.95,88.57
2016-05-10,93.42,64.84,134.72,72.51,27.03,101.27,64.99,106.6,30.48,161.42,137.51,149.97,30.14,114.67,62.04,45.75,131.6,170.26,54.68,51.02,59.2,33.8,82.48,112.27,133.57,102.16,79.2,51.54,68.79,89.99
2016-05-11,92.51,64.59,133.0,72.43,26.7,101.14,64.31,102.29,30.34,159.42,134.3,148.95,30.06,114.37,61.81,45.46,129.14,169.77,54.31,51.05,57.01,33.16,82.15,111.97,130.69,101.6,77.3,51.15,66.41,88.81
2016-05-12,90.34,64.34,134.42,71.7,26.67,102.12,64.28,101.71,30.09,158.07,134.19,148.84,29.76,114.23,61.77,45.83,130.12,170.15,54.12,51.51,57.99,33.19,82.41,112.64,129.74,101.46,77.89,51.47,66.85,89.67
2016-05-13,90.52,64.12,132.12,70.07,26.53,100.74,62.91,100.52,29.64,155.34,133.13,147.72,29.91,113.56,61.2,45.35,128.83,168.32,53.88,51.08,57.31,33.19,81.23,112.67,129.0,100.27,76.83,50.94,64.94,88.66
2016-05-16,93.88,64.07,134.14,70.7,26.97,102.29,64.34,100.36,29.96,155.38,135.34,149.46,30.39,114.44,61.66,45.62,129.64,169.55,54.65,51.83,57.14,33.38,81.63,112.24,130.64,101.82,77.8,51.23,66.02,89.57
2016-05-17,93.49,62.76,132.56,71.05,26.65,100.75,64.53,99.94,29.71,154.65,132.0,148.0,29.98,113.83,61.66,44.75,127.69,167.81,54.32,50.51,57.1,33.03,80.62,110.42,129.56,100.06,76.79,50.9,65.1,89.53
2016-05-18,94.56,63.52,130.99,70.59,26.72,100.06,63.99,99.0,29.61,159.94,131.77,147.34,29.99,113.59,64.04,44.48,126.21,166.82,54.67,50.81,56.12,33.17,79.85,111.3,130.51,99.29,77.43,50.39,63.15,89.35
2016-05-19,94.2,62.74,128.08,69.43,27.57,99.85,64.41,98.41,29.36,154.7,131.73,144.93,29.63,112.85,63.39,44.32,125.29,165.11,54.58,50.32,57.04,33.38,80.19,110.1,130.0,98.51,76.88,49.63,69.2,90.11
2016-05-20,95.22,63.92,127.39,69.87,27.97,99.79,65.75,99.78,29.56,154.51,131.85,147.25,30.15,112.64,63.51,43.95,122.56,165.01,55.11,50.62,56.48,33.74,80.02,111.89,130.94,99.1,77.67,49.66,69.86,89.74
2016-05-23,96.43,63.59,127.58,70.4,27.94,99.38,67.0,99.18,29.49,155.45,131.42,146.77,30.23,112.16,63.46,43.97,122.81,166.11,54.92,50.03,55.99,33.67,80.2,111.39,130.42,98.9,77.21,49.14,69.5,89.6
2016-05-24,97.9,64.87,127.5,71.09,28.47,100.19,67.92,99.51,29.85,157.59,133.36,148.31,31.06,112.69,64.54,44.37,123.95,168.63,55.6,51.59,56.59,34.1,80.97,113.44,132.59,99.91,79.38,49.58,70.24,89.67
2016-05-25,99.62,65.31,128.86,72.57,28.92,101.77,68.23,99.86,30.09,161.25,133.2,151.69,31.39,113.35,65.52,44.38,123.26,169.99,56.57,52.12,55.99,34.35,81.48,113.54,133.42,100.32,79.06,49.85,70.48,90.26
2016-05-26,100.41,65.23,129.31,72.08,28.9,101.5,66.96,99.81,30.02,159.22,134.05,152.44,31.49,112.9,65.03,44.69,123.79,168.91,56.39,51.89,55.84,34.43,81.22,113.6,132.98,100.41,79.0,50.16,70.85,89.8
2016-05-27,100.35,65.52,129.22,71.96,28.92,102.02,67.17,100.29,30.12,159.53,133.94,152.84,31.57,113.06,65.43,44.78,123.25,168.89,56.48,52.32,56.19,34.61,81.43,114.18,134.0,100.76,79.66,50.62,70.75,90.01
2016-05-31,99.86,65.76,126.15,72.51,29.05,101.0,65.41,99.22,30.23,159.48,132.12,153.74,31.59,112.69,65.27,44.6,122.06,168.32,56.26,53.0,55.22,34.7,81.04,114.14,133.67,100.58,78.94,50.9,70.78,89.02
2016-06-01,98.46,65.91,126.41,72.27,28.9,101.13,66.4,98.52,30.11,159.97,131.83,152.51,31.66,112.78,65.69,44.7,121.97,168.69,56.33,52.85,54.93,34.75,81.79,114.84,134.53,100.35,79.22,50.43,70.5,89.24
2016-06-02,97.72,66.41,126.85,73.62,29.08,100.53,68.1,98.72,30.05,159.28,132.41,153.5,31.76,114.49,65.81,44.72,121.17,168.04,56.82,52.48,54.53,34.87,81.95,114.87,136.04,100.79,79.95,50.77,70.95,88.53
2016-06-03,97.92,65.49,127.38,75.04,29.13,100.66,68.78,98.75,29.94,155.67,131.74,152.89,31.62,114.76,64.64,45.04,121.35,168.38,56.64,51.79,53.45,34.69,82.47,114.62,136.84,100.43,79.94,50.92,70.87,88.37
2016-06-06,98.63,65.94,131.9,76.42,29.1,101.17,68.75,98.78,30.12,157.06,129.19,152.73,31.68,115.77,65.28,45.37,122.0,170.08,57.17,52.13,54.3,34.93,82.77,114.33,138.15,101.36,80.54,50.71,71.05,89.34
2016-06-07,99.03,65.89,131.93,76.81,29.07,103.32,68.74,98.35,30.14,155.17,129.92,153.33,31.88,115.73,65.06,45.32,121.9,170.91,57.0,52.1,53.55,34.84,82.32,114.58,136.94,101.45,80.6,51.75,71.03,90.71
2016-06-08,98.94,66.26,133.0,78.11,29.14,103.09,68.37,98.04,30.31,154.64,129.59,154.0,31.89,115.8,65.25,45.55,122.11,171.42,57.62,52.04,54.12,35.25,82.65,114.22,140.4,102.07,81.65,51.52,71.28,90.79
2016-06-09,99.65,65.71,133.1,77.16,29.14,102.81,67.9,97.84,30.24,153.17,129.3,153.42,31.94,117.0,64.75,45.76,122.79,170.13,57.18,51.62,54.94,35.31,83.17,114.22,140.68,102.32,81.26,51.95,71.09,90.67
2016-06-10,98.83,64.97,131.14,76.03,29.03,101.98,67.56,97.34,30.04,149.89,128.83,152.37,32.04,117.01,63.84,45.99,122.36,168.56,56.81,51.48,55.11,35.29,83.2,113.81,139.24,102.0,80.18,52.67,71.14,89.98
2016-06-13,97.34,63.67,129.92,75.23,28.84,102.1,66.75,97.57,29.83,148.63,127.83,151.28,32.17,116.79,63.27,45.12,122.99,167.13,56.11,50.14,54.91,34.74,82.57,113.0,138.09,101.21,78.4,52.57,70.53,90.59
2016-06-14,97.46,61.07,130.5,74.86,28.96,101.28,65.85,98.4,30.44,146.19,125.24,151.06,32.14,117.12,62.08,45.04,122.51,167.61,56.25,49.83,54.12,34.99,83.35,112.55,137.87,101.19,78.57,52.99,70.95,90.43
2016-06-15,97.14,61.42,130.16,75.07,28.65,100.63,65.76,98.27,30.59,146.16,126.53,150.68,31.61,116.41,61.97,45.01,122.25,167.8,56.09,49.69,54.31,34.79,82.95,111.81,137.26,100.54,78.17,52.84,71.12,90.16
2016-06-16,97.55,61.93,129.37,74.99,28.87,101.07,66.92,98.38,30.64,146.63,127.36,151.06,31.69,116.64,62.22,45.31,122.47,169.93,57.5,50.39,53.47,34.75,83.41,112.75,138.66,101.12,78.35,53.46,71.3,91.22
2016-06-17,95.33,61.86,129.82,75.93,28.95,101.57,67.33,99.0,30.6,145.64,127.14,151.99,31.76,115.48,62.28,44.79,122.27,168.94,55.89,50.13,53.71,34.22,83.13,111.86,137.69,101.2,76.99,53.78,70.95,90.72
2016-06-20,95.1,62.3,132.75,76.43,28.8,102.61,67.55,99.57,30.83,147.75,127.62,153.61,32.17,116.54,62.37,44.98,123.42,171.23,56.14,50.07,54.36,34.5,83.04,112.61,138.52,101.7,77.34,53.76,71.1,91.12
2016-06-21,95.91,62.29,131.52,76.49,28.77,103.24,67.55,98.82,30.94,148.35,127.74,154.05,32.32,116.18,62.95,45.13,122.63,171.37,56.25,51.19,54.77,34.75,83.41,112.72,138.19,101.57,77.33,54.1,71.46,91.53
2016-06-22,95.55,61.95,131.77,76.43,28.72,102.29,68.07,98.79,30.78,148.14,127.6,152.92,32.29,116.46,62.71,44.86,120.62,171.23,57.04,50.99,54.57,34.47,83.57,111.83,137.9,101.35,76.53,54.03,71.75,91.17
2016-06-23,96.1,63.25,133.55,78.22,29.22,104.44,69.21,99.02,31.19,152.66,128.29,155.35,32.99,117.38,64.05,45.08,121.21,174.11,57.68,51.91,54.12,34.59,84.21,113.85,139.19,102.33,78.23,54.67,72.1,91.8
2016-06-24,93.4,60.06,126.52,73.03,27.75,101.9,66.0,95.72,29.82,141.86,126.4,146.59,31.55,115.63,59.6,43.93,119.44,169.12,55.88,49.83,52.59,33.97,82.26,111.02,137.29,98.89,75.05,54.43,71.96,89.39
2016-06-27,92.04,57.67,122.7,71.38,27.31,100.36,64.08,94.38,29.32,139.51,124.67,143.5,30.72,116.55,57.61,43.78,116.3,167.19,55.31,48.43,51.89,33.8,81.23,110.35,137.11,97.21,73.34,54.74,71.5,88.86
2016-06-28,93.59,57.9,123.89,72.52,27.79,101.63,62.75,96.05,29.94,142.41,127.53,145.7,31.19,118.23,59.52,44.18,118.5,169.59,55.58,49.44,53.09,34.44,82.46,114.13,138.71,99.03,75.16,54.82,71.51,90.91
2016-06-29,94.4,59.63,126.99,74.23,28.26,103.42,63.94,96.98,30.55,145.5,127.37,148.46,31.93,119.33,61.2,44.44,119.49,171.52,57.05,50.54,55.13,35.01,83.91,116.81,140.52,100.47,76.74,55.06,72.46,92.46
2016-06-30,95.6,60.76,129.87,75.81,28.69,104.83,64.8,97.82,31.48,148.58,127.69,151.78,32.8,121.3,62.14,45.33,120.34,175.12,57.61,51.17,55.2,35.21,84.67,119.04,141.2,102.55,74.17,55.84,73.02,93.74
2016-07-01,95.89,60.69,129.69,76.45,28.8,104.15,64.36,98.03,31.49,148.25,129.62,152.35,32.75,121.29,61.26,45.12,120.4,175.54,57.94,51.16,55.61,35.57,84.78,118.85,140.86,102.73,74.48,56.23,72.81,93.84
2016-07-05,94.99,59.15,126.97,74.38,28.33,103.57,62.96,97.66,31.45,144.45,129.35,151.68,32.68,122.27,59.55,45.43,120.76,175.63,58.0,51.17,55.2,35.81,85.44,118.68,141.56,100.62,74.67,56.53,73.15,93.02
2016-07-06,95.53,59.48,126.96,74.83,28.72,104.58,61.85,98.45,31.74,145.58,131.57,152.37,32.97,122.64,60.19,45.27,120.63,175.16,59.16,51.38,55.8,35.86,85.03,118.76,142.38,101.38,74.06,56.26,73.82,94.09
2016-07-07,95.94,59.81,127.17,75.05,28.74,103.05,61.92,98.41,31.82,147.0,131.16,152.6,33.2,122.51,60.58,45.09,120.92,174.87,58.78,51.38,55.92,35.77,84.83,117.51,140.8,101.97,74.51,55.38,73.53,92.96
2016-07-08,96.68,61.49,130.09,77.37,29.26,104.77,63.69,99.62,32.2,150.38,134.34,154.46,34.0,122.85,61.83,45.38,121.31,177.12,59.35,52.3,56.72,36.12,85.77,118.08,141.27,103.66,76.42,55.9,73.84,93.54
2016-07-11,96.98,62.16,132.04,77.8,29.43,105.39,64.24,99.98,32.21,152.19,135.15,155.33,34.38,122.93,62.27,45.57,122.0,178.01,59.34,52.59,56.83,36.15,85.75,118.12,140.32,103.96,76.52,55.93,74.06,93.89
2016-07-12,97.42,63.0,130.81,79.8,29.61,106.78,65.94,100.2,32.26,156.92,134.84,157.04,34.94,122.92,63.2,45.58,122.25,179.16,59.6,53.21,58.06,36.24,85.75,118.09,139.86,104.5,77.48,55.47,73.27,94.95
2016-07-13,96.87,63.1,130.11,79.69,29.75,106.65,66.09,99.88,32.36,157.92,133.56,158.02,35.01,123.0,63.16,45.74,122.82,179.21,59.55,53.51,57.99,36.31,85.89,118.0,141.48,105.09,77.46,56.0,73.62,94.88
2016-07-14,98.79,63.61,131.55,80.06,29.76,106.7,66.86,99.97,32.63,162.54,134.54,160.28,35.2,123.18,64.12,45.69,123.93,180.9,59.65,53.74,58.49,36.92,85.87,118.74,140.84,105.14,78.14,55.84,73.7,94.95
2016-07-15,98.78,63.78,132.39,80.7,29.82,107.03,67.16,99.8,32.88,161.64,134.78,159.78,35.07,123.0,64.18,45.63,123.61,181.4,59.63,53.7,57.87,36.77,86.01,118.64,141.33,105.5,78.3,55.84,73.67,95.12
2016-07-18,99.83,63.99,133.43,79.82,29.91,106.09,68.06,100.15,32.91,163.33,136.34,159.86,35.05,123.14,63.96,45.63,123.8,181.11,59.02,53.96,57.74,36.64,85.93,117.38,140.75,105.49,78.31,55.93,73.84,94.82
2016-07-19,99.87,64.16,134.66,79.74,29.92,106.04,67.49,99.47,32.93,161.41,136.98,159.58,35.15,125.25,63.86,45.63,126.5,181.24,58.66,53.09,57.76,36.64,86.17,117.05,142.59,105.62,78.72,55.7,73.66,94.47
2016-07-20,99.96,64.48,134.72,79.69,30.63,105.59,67.68,98.22,32.78,161.77,137.41,161.36,35.69,125.14,63.93,45.51,126.06,181.42,58.79,55.91,57.76,36.68,85.32,117.01,143.02,106.04,79.36,55.62,73.79,93.93
2016-07-21,99.43,63.43,133.53,80.01,30.58,105.39,67.85,98.01,32.59,160.05,136.07,160.45,34.27,125.15,63.69,45.45,127.18,180.26,58.79,55.8,56.99,36.71,85.26,116.72,142.87,105.85,78.79,55.37,73.52,93.85
2016-07-22,98.66,64.28,133.47,79.38,30.71,105.66,68.43,97.71,32.06,160.41,136.52,162.07,34.66,125.03,64.04,45.83,128.26,180.44,58.82,56.57,56.73,36.74,85.72,117.15,143.69,105.13,79.91,56.1,73.55,94.01
2016-07-25,97.34,64.33,132.94,78.69,30.79,103.07,68.88,97.39,31.64,160.51,136.5,162.65,34.69,124.89,63.87,45.57,127.4,179.63,58.56,56.73,57.14,36.78,85.8,117.45,141.73,104.65,78.94,55.87,73.75,92.2
2016-07-26,96.67,64.37,134.85,82.75,30.88,102.68,69.16,96.69,31.47,161.16,136.75,162.12,35.09,125.15,64.13,44.88,121.71,177.66,58.36,56.76,56.37,36.83,85.27,117.65,141.7,107.89,78.49,54.81,73.73,91.53
2016-07-27,102.95,64.59,135.96,84.1,30.76,102.26,69.12,96.33,31.28,160.99,136.31,161.83,34.83,124.77,64.33,43.4,119.48,178.27,58.6,56.19,55.79,36.85,84.46,116.43,141.68,107.69,78.53,55.32,73.32,90.91
2016-07-28,104.34,64.79,133.01,82.92,30.52,101.79,69.24,95.91,31.25,160.53,137.96,161.37,34.77,124.46,64.1,43.65,119.42,177.98,58.43,56.21,55.45,36.67,84.81,117.61,142.76,107.58,79.19,54.86,73.24,90.2
2016-07-29,104.21,64.46,133.66,82.76,30.53,102.48,69.17,95.95,31.14,158.81,138.24,160.62,34.86,125.23,63.97,43.63,117.65,178.36,58.66,56.68,55.5,36.89,85.59,116.22,143.2,107.65,78.05,55.41,72.97,88.95
2016-08-01,106.05,64.13,133.21,81.95,30.73,99.11,69.35,95.54,31.15,158.18,138.77,161.45,34.85,125.4,63.8,43.45,118.01,178.29,58.66,56.58,55.41,37.31,86.41,116.81,143.51,106.94,78.26,54.5,73.78,85.86
2016-08-02,104.48,63.47,131.6,81.24,30.62,99.59,68.73,95.01,31.05,156.06,137.22,160.58,34.56,124.85,63.65,43.53,117.7,178.36,58.33,56.58,54.92,36.39,86.76,117.03,143.17,106.27,78.28,54.0,73.13,87.04
2016-08-03,105.79,63.83,131.87,82.03,30.72,100.61,68.91,96.09,31.13,158.34,137.06,160.67,34.25,123.9,64.66,43.64,117.52,178.38,57.65,56.97,54.75,35.29,85.97,117.98,142.88,106.29,78.71,53.9,72.94,87.49
